wpdx_id,lat_deg,lon_deg,status_clean,pop_served_500m,install_year,is_urban,water_source_clean,water_tech_clean,geom_wkt,cluster_id
6GGP7C87+XM2,0.267388333,34.41414333,Non-Functional,412.4848368167877,,f,Protected Well,Motorized Pump - Electric,POINT(34.41414333 0.267388333),231
6GFPHM2V+7XQ,-0.449288338,34.69499588,Non-Functional,373.4535405635834,,f,Borehole/Tubewell,,POINT(34.69499588 -0.449288338),
6GGP7CQV+6QG,0.28806597,34.44444275,Non-Functional,703.7355365753174,,f,Protected Well,Motorized Pump - Electric,POINT(34.44444275 0.28806597),
6GGP7F2V+M88,0.251651675,34.49332809,Non-Functional,671.8674540519714,,f,Protected Well,Motorized Pump - Electric,POINT(34.49332809 0.251651675),196
6GGP956R+G73,0.361259997,34.19067764,Non-Functional,501.9481339454651,,f,Protected Well,Motorized Pump - Electric,POINT(34.19067764 0.361259997),111
6GGP7F59+3FC,0.257691681,34.46863937,Non-Functional,574.3470325469971,,f,Protected Well,Motorized Pump - Electric,POINT(34.46863937 0.257691681),196
6GGP7F8M+RCC,0.267073333,34.48350906,Non-Functional,392.42602157592773,,f,Borehole/Tubewell,,POINT(34.48350906 0.267073333),196
6GGP7F98+QPV,0.269493341,34.46680069,Non-Functional,642.5176148414612,,f,Protected Well,Motorized Pump - Electric,POINT(34.46680069 0.269493341),196
6GGP7FCJ+QW6,0.271921664,34.48226547,Non-Functional,350.11352801322937,,f,Protected Well,Motorized Pump - Electric,POINT(34.48226547 0.271921664),196
6GGP7FF6+GF3,0.273764998,34.4611702,Non-Functional,723.563615322113,,f,Borehole/Tubewell,,POINT(34.4611702 0.273764998),196
6GGP7FGR+MPC,0.276688337,34.49176025,Non-Functional,528.2964248657227,,f,Protected Well,Motorized Pump - Electric,POINT(34.49176025 0.276688337),196
6GGP7FHH+FWX,0.278735012,34.47985077,Non-Functional,339.95937752723694,,f,Protected Well,Motorized Pump - Electric,POINT(34.47985077 0.278735012),196
6GGP7FHP+PCJ,0.279339999,34.48602295,Non-Functional,401.1651520729065,,f,Borehole/Tubewell,,POINT(34.48602295 0.279339999),196
6GGP5J6Q+G7V,0.161368296,34.63817596,Non-Functional,564.9197177886963,,f,Protected Well,Motorized Pump - Electric,POINT(34.63817596 0.161368296),196
6GGP7FRC+PQH,0.291801661,34.47198105,Non-Functional,675.1344699859619,,f,Protected Well,Motorized Pump - Electric,POINT(34.47198105 0.291801661),196
6GGP7FVM+J7V,0.294123322,34.48315811,Non-Functional,628.6839661598206,,f,Borehole/Tubewell,,POINT(34.48315811 0.294123322),196
6GGP7G2C+VG4,0.252126664,34.5213356,Non-Functional,644.2774329185486,,f,Borehole/Tubewell,,POINT(34.5213356 0.252126664),196
6GGP7G33+PWR,0.254366666,34.50475311,Non-Functional,684.4373564720154,,f,Protected Well,Motorized Pump - Electric,POINT(34.50475311 0.254366666),196
6GGP7G3W+RXV,0.254624993,34.54743195,Non-Functional,538.6314764022827,,f,Protected Well,Motorized Pump - Electric,POINT(34.54743195 0.254624993),196
6GGP9573+WCC,0.364800006,34.15352631,Non-Functional,523.6193070411682,,f,Protected Well,Motorized Pump - Electric,POINT(34.15352631 0.364800006),111
6GGP9575+CF8,0.363526672,34.15869522,Non-Functional,682.9193029403687,,f,Protected Well,Motorized Pump - Electric,POINT(34.15869522 0.363526672),111
6GGP7G55+W9H,0.2598137,34.5084962,"Functional, not in use",731.4656839370728,1999,f,Protected Well,Public Tapstand,POINT(34.5084962 0.2598137),
6GGP7G55+W9Q,0.259848326,34.5084877,Non-Functional,725.6465158462524,,f,Protected Well,Motorized Pump - Electric,POINT(34.5084877 0.259848326),196
6GGP7H99+562,0.267878324,34.56802368,Non-Functional,401.5850896835327,,f,Borehole/Tubewell,,POINT(34.56802368 0.267878324),196
6GGP7G56+28V,0.257611662,34.51080704,Non-Functional,623.5957255363464,,f,Protected Well,Motorized Pump - Electric,POINT(34.51080704 0.257611662),196
6GGP7G58+753,0.258131653,34.51541138,Non-Functional,518.0724925994873,,f,Protected Well,Motorized Pump - Electric,POINT(34.51541138 0.258131653),196
6GGP7G64+M25,0.261636667,34.505095,Non-Functional,778.8333802223206,,f,Borehole/Tubewell,,POINT(34.505095 0.261636667),196
6GGP7G7H+948,0.263423324,34.52781677,Non-Functional,601.9809732437134,,f,Protected Well,Motorized Pump - Electric,POINT(34.52781677 0.263423324),196
6GGP7G7M+2XX,0.262601674,34.53499985,Non-Functional,526.7032985687256,,f,Protected Well,Motorized Pump - Electric,POINT(34.53499985 0.262601674),196
6GGP7GF6+VMG,0.274684995,34.51169586,Non-Functional,569.9209756851196,,f,Protected Well,Motorized Pump - Electric,POINT(34.51169586 0.274684995),196
6GGP7GQR+XFJ,0.289963335,34.54115295,Non-Functional,543.2222347259521,,f,Protected Well,Motorized Pump - Electric,POINT(34.54115295 0.289963335),196
6GGP7GX2+QCG,0.299430013,34.50107956,Non-Functional,632.5909585952759,,f,Protected Well,Motorized Pump - Electric,POINT(34.50107956 0.299430013),196
6GGP7GXC+Q44,0.299385011,34.52033234,Non-Functional,835.115656375885,,f,Protected Well,Motorized Pump - Electric,POINT(34.52033234 0.299385011),
6GGP7GXF+FFR,0.298733324,34.52362823,Non-Functional,746.0300889015198,,f,Borehole/Tubewell,,POINT(34.52362823 0.298733324),
6GGP958W+HQX,0.3664926,34.1969711,Non-Functional,493.8634133338928,,f,Protected Well,Motorized Pump - Electric,POINT(34.1969711 0.3664926),111
6GGP7H48+55V,0.255488336,34.56541824,Non-Functional,498.88284730911255,,f,Protected Well,Motorized Pump - Electric,POINT(34.56541824 0.255488336),196
6GGP7H4Q+WJ2,0.257263333,34.58901596,Non-Functional,597.002203464508,,f,Borehole/Tubewell,,POINT(34.58901596 0.257263333),196
6GGP7H5P+5XC,0.257948339,34.58739853,Non-Functional,575.8156313896179,,f,Protected Well,Motorized Pump - Electric,POINT(34.58739853 0.257948339),196
6GGP7H5Q+628,0.258040011,34.58758163,Non-Functional,587.667417049408,,f,Protected Well,Motorized Pump - Electric,POINT(34.58758163 0.258040011),196
6GGP7H74+9C5,0.263375014,34.55610657,Non-Functional,487.87515091896057,,f,Protected Well,Motorized Pump - Electric,POINT(34.55610657 0.263375014),196
6GGP7H8W+5F9,0.265413344,34.59624481,Non-Functional,461.85398840904236,,f,Protected Well,Motorized Pump - Electric,POINT(34.59624481 0.265413344),196
6GGP7H8X+9X4,0.265888333,34.59996033,Non-Functional,435.00188183784485,,f,Protected Well,Motorized Pump - Electric,POINT(34.59996033 0.265888333),196
6GGP7H94+XH6,0.26992166,34.55638504,Non-Functional,433.27484822273254,,f,Borehole/Tubewell,,POINT(34.55638504 0.26992166),196
6GGP7H9X+FJQ,0.268723339,34.59909821,Non-Functional,410.3276870250702,,f,Protected Well,Motorized Pump - Electric,POINT(34.59909821 0.268723339),196
6GGP7HF9+3RC,0.272689998,34.56953049,Non-Functional,450.9114842414856,,f,Protected Well,Motorized Pump - Electric,POINT(34.56953049 0.272689998),196
6GGP7HH2+9Q7,0.278415,34.5519367,Non-Functional,428.873238325119,,f,Protected Well,Motorized Pump - Electric,POINT(34.5519367 0.278415),
6GGP7HJ3+27R,0.2801233,34.553155,Non-Functional,432.3141167163849,,f,Protected Well,Motorized Pump - Electric,POINT(34.553155 0.2801233),
6GGP7HMW+6WG,0.2830736,34.5973361,Non-Functional,543.7449924945831,,f,Protected Well,Motorized Pump - Electric,POINT(34.5973361 0.2830736),196
6GGP7HPC+GFW,0.2863677,34.5712145,Non-Functional,551.8422474861145,,f,Protected Well,Motorized Pump - Electric,POINT(34.5712145 0.2863677),196
6GGP7HQJ+3XC,0.287690014,34.58237839,Non-Functional,538.0344581604004,,f,Protected Well,Motorized Pump - Electric,POINT(34.58237839 0.287690014),196
6GGP7HR7+RP6,0.292025,34.56425,Non-Functional,598.0900731086731,,f,Protected Well,Motorized Pump - Electric,POINT(34.56425 0.292025),196
6GGP7HRF+FQW,0.291228333,34.57445,Non-Functional,584.4208035469055,,f,Borehole/Tubewell,,POINT(34.57445 0.291228333),196
6GGP7HRQ+2R5,0.290008333,34.58960833,Non-Functional,592.4613389968872,,f,Protected Well,Motorized Pump - Electric,POINT(34.58960833 0.290008333),196
6GGP7HV4+H84,0.293891668,34.55584335,Non-Functional,593.1543507575989,,f,Protected Well,Motorized Pump - Electric,POINT(34.55584335 0.293891668),196
6GGP7HX9+CCH,0.2985701,34.5686207,Non-Functional,622.2985401153564,,f,Protected Well,Motorized Pump - Electric,POINT(34.5686207 0.2985701),196
6GGP7J48+P74,0.256768346,34.61571503,Non-Functional,505.0221199989319,,f,Protected Well,Motorized Pump - Electric,POINT(34.61571503 0.256768346),196
6GGP7J4C+P26,0.256791711,34.62000656,Non-Functional,485.073938369751,,f,Protected Well,Motorized Pump - Electric,POINT(34.62000656 0.256791711),196
6GGP7J67+JJM,0.261591673,34.61403656,Non-Functional,558.3730111122131,,f,Borehole/Tubewell,,POINT(34.61403656 0.261591673),196
6GGP7J6C+FQJ,0.261200011,34.62189484,Non-Functional,481.33851528167725,,f,Protected Well,Motorized Pump - Electric,POINT(34.62189484 0.261200011),196
6GGP7J6R+242,0.260018319,34.64027023,Non-Functional,410.7993950843811,,f,Protected Well,Motorized Pump - Electric,POINT(34.64027023 0.260018319),
6GGP7JC5+8MF,0.270801663,34.60917664,Non-Functional,355.43854880332947,,f,Borehole/Tubewell,,POINT(34.60917664 0.270801663),196
6GGP7JF6+VFM,0.27472499,34.61116028,Non-Functional,312.1041705608368,,f,Protected Well,Motorized Pump - Electric,POINT(34.61116028 0.27472499),196
6GGP7JF9+H2M,0.273956209,34.61754608,Non-Functional,330.88870763778687,,f,Protected Well,Motorized Pump - Electric,POINT(34.61754608 0.273956209),196
6GGP7JFJ+WWJ,0.2748364,34.6322769,Non-Functional,438.5207805633545,,f,Protected Well,Motorized Pump - Electric,POINT(34.6322769 0.2748364),222
6GGP7JGQ+M3F,0.27669999,34.63768387,Non-Functional,480.4988651275635,,f,Borehole/Tubewell,,POINT(34.63768387 0.27669999),222
6GGP7JHR+33J,0.2777074,34.6401414,Non-Functional,515.1717357635498,,f,Protected Well,Motorized Pump - Electric,POINT(34.6401414 0.2777074),222
6GGP7JJQ+PHR,0.281861663,34.63889313,Non-Functional,549.176947593689,,f,Protected Well,Motorized Pump - Electric,POINT(34.63889313 0.281861663),222
6GGP7JJQ+QH4,0.281884998,34.63894653,Non-Functional,556.1322174072266,,f,Borehole/Tubewell,,POINT(34.63894653 0.281884998),222
6GGP7JMQ+HV3,0.2838822,34.6396579,Non-Functional,571.6587719917297,,f,Protected Well,Motorized Pump - Electric,POINT(34.6396579 0.2838822),222
6GGP7JPM+G65,0.286268115,34.63312149,Non-Functional,497.8315062522888,,f,Borehole/Tubewell,,POINT(34.63312149 0.286268115),222
6GGP7JQ4+MM6,0.289165,34.606625,Non-Functional,609.9339218139648,,f,Protected Well,Motorized Pump - Electric,POINT(34.606625 0.289165),
6GGP7JQW+VRX,0.2897416,34.6471204,Non-Functional,610.0199427604675,,f,Protected Well,Motorized Pump - Electric,POINT(34.6471204 0.2897416),222
6GGP7M2J+2VH,0.250068337,34.6822319,Non-Functional,729.5497994422913,,f,Protected Well,Motorized Pump - Electric,POINT(34.6822319 0.250068337),196
6GGP7M4R+5RG,0.255436659,34.69207001,Non-Functional,751.9821782112122,,f,Borehole/Tubewell,,POINT(34.69207001 0.255436659),196
6GGP7M63+HPJ,0.2614641,34.6542697,Non-Functional,465.1555812358856,,f,Protected Well,Motorized Pump - Electric,POINT(34.6542697 0.2614641),219
6GGP7M7P+RGJ,0.2645849,34.6862552,Non-Functional,531.806872844696,,f,Protected Well,Motorized Pump - Electric,POINT(34.6862552 0.2645849),271
6GGP7M83+9W7,0.265903324,34.6547966,Non-Functional,469.3160557746887,,f,Protected Well,Motorized Pump - Electric,POINT(34.6547966 0.265903324),219
6GGP7M85+WVG,0.2673217,34.6597002,Non-Functional,436.4662387371063,,f,Protected Well,Motorized Pump - Electric,POINT(34.6597002 0.2673217),219
6GGP7M88+MQ2,0.266631663,34.66689682,Non-Functional,459.5858528614044,,f,Protected Well,Motorized Pump - Electric,POINT(34.66689682 0.266631663),219
6GGP7MCH+5G7,0.2704073,34.6787915,Non-Functional,518.9603967666626,,f,Protected Well,Motorized Pump - Electric,POINT(34.6787915 0.2704073),271
6GGP7MCM+223,0.270000011,34.68253326,Non-Functional,557.2029385566711,,f,Borehole/Tubewell,,POINT(34.68253326 0.270000011),271
6GGP7MFR+M7R,0.274244994,34.69064331,Non-Functional,579.4945168495178,,f,Borehole/Tubewell,,POINT(34.69064331 0.274244994),271
6GGP7MFR+R5F,0.274574995,34.69042969,Non-Functional,560.7885918617249,,f,Borehole/Tubewell,,POINT(34.69042969 0.274574995),271
6GGP7MG2+58X,0.275485009,34.65084839,Non-Functional,429.2928886413574,,f,Protected Well,Motorized Pump - Electric,POINT(34.65084839 0.275485009),222
6GGP7MG6+6VX,0.2756178,34.662238,Non-Functional,481.07287788391113,,f,Protected Well,Motorized Pump - Electric,POINT(34.662238 0.2756178),219
6GGP7MMP+4WQ,0.282838345,34.68736267,Non-Functional,583.1696815490723,,f,Borehole/Tubewell,,POINT(34.68736267 0.282838345),271
6GGP7MQ6+5H8,0.2879167,34.6614629,Non-Functional,513.4361472129822,,f,Protected Well,Motorized Pump - Electric,POINT(34.6614629 0.2879167),
6GGP7MRG+44M,0.2903311,34.6753104,Non-Functional,549.8288941383362,,f,Protected Well,Motorized Pump - Electric,POINT(34.6753104 0.2903311),
6GGP7P3P+36V,0.252728343,34.73554611,Non-Functional,672.1248841285706,,f,Protected Well,Motorized Pump - Electric,POINT(34.73554611 0.252728343),196
6GGP7P48+2FX,0.2551052,34.7162458,Non-Functional,746.137900352478,,f,Protected Well,Motorized Pump - Electric,POINT(34.7162458 0.2551052),196
6GGP7P53+QR6,0.259409994,34.70451355,Non-Functional,748.2483553886414,,f,Protected Well,Motorized Pump - Electric,POINT(34.70451355 0.259409994),196
6GGP7P5P+J2C,0.2590728,34.735009,Non-Functional,1021.347629070282,,f,Protected Well,Motorized Pump - Electric,POINT(34.735009 0.2590728),196
6GGP7P5W+5PH,0.257928342,34.74685287,Non-Functional,1878.864902496338,,f,Protected Well,Motorized Pump - Electric,POINT(34.74685287 0.257928342),196
6GGP7P74+7M4,0.263143331,34.70669174,Non-Functional,726.5967178344727,,f,Protected Well,Motorized Pump - Electric,POINT(34.70669174 0.263143331),196
6GGP7P7R+VH3,0.264638335,34.74142838,Non-Functional,1855.9439849853516,,f,Protected Well,Motorized Pump - Electric,POINT(34.74142838 0.264638335),196
6GGP7P7X+VQQ,0.2647014,34.749469,Non-Functional,3955.3474140167236,,t,Protected Well,Motorized Pump - Electric,POINT(34.749469 0.2647014),196
6GGP7P9M+6CP,0.268075,34.73358,Non-Functional,1692.9091081619263,,t,Protected Well,Motorized Pump - Electric,POINT(34.73358 0.268075),196
6GGP2M72+P4H,0.014301667,34.65037155,Non-Functional,709.1494188308716,,f,Protected Well,Motorized Pump - Electric,POINT(34.65037155 0.014301667),196
6GGP7PC5+VRG,0.2721858,34.7095789,Non-Functional,651.4003415107727,,f,Protected Well,Motorized Pump - Electric,POINT(34.7095789 0.2721858),196
6GGP2M8H+C9G,0.016065,34.67845535,Non-Functional,886.0190153121948,,f,Protected Well,Motorized Pump - Electric,POINT(34.67845535 0.016065),196
6GGP7PC6+MCG,0.2716941,34.7110921,Non-Functional,704.2551794052124,,f,Protected Well,Motorized Pump - Electric,POINT(34.7110921 0.2716941),196
6GGP7PG4+XG8,0.277410001,34.70632553,Non-Functional,678.9950466156006,,f,Protected Well,Motorized Pump - Electric,POINT(34.70632553 0.277410001),196
6GGP7PQH+VXX,0.289731667,34.72997833,Non-Functional,1289.5403890609741,,f,Protected Well,Motorized Pump - Electric,POINT(34.72997833 0.289731667),196
6GGP7PVQ+QJ9,0.2944006,34.73912,Non-Functional,2661.998309135437,,f,Protected Well,Motorized Pump - Electric,POINT(34.73912 0.2944006),196
6GGP7PW9+5CH,0.2954426,34.7186144,Non-Functional,763.8685765266418,,f,Protected Well,Motorized Pump - Electric,POINT(34.7186144 0.2954426),196
6GGP7Q28+QP7,0.251915008,34.76681137,Non-Functional,859.7259359359741,,f,Protected Well,Motorized Pump - Electric,POINT(34.76681137 0.251915008),196
6GGP7Q33+RHV,0.254616667,34.75393333,Non-Functional,1443.203052520752,,f,Protected Well,Motorized Pump - Electric,POINT(34.75393333 0.254616667),196
6GGP7Q43+MW4,0.2566273,34.7548242,Non-Functional,2099.436635017395,,f,Protected Well,Motorized Pump - Electric,POINT(34.7548242 0.2566273),196
6GGP7Q4M+H4Q,0.256460011,34.7828598,Non-Functional,830.0603246688843,,f,Protected Well,Motorized Pump - Electric,POINT(34.7828598 0.256460011),196
6GGP7Q4Q+G82,0.25625667,34.7882576,Non-Functional,918.7652034759521,,f,Protected Well,Motorized Pump - Electric,POINT(34.7882576 0.25625667),196
6GGP7Q7J+42W,0.262870014,34.78007507,Non-Functional,885.3906726837158,,f,Protected Well,Motorized Pump - Electric,POINT(34.78007507 0.262870014),196
6GGP7Q7J+JGV,0.264109999,34.78129196,Non-Functional,910.4233179092407,,f,Protected Well,Motorized Pump - Electric,POINT(34.78129196 0.264109999),196
6GGP2PCX+7P4,0.020646701,34.74934006,Non-Functional,919.630597114563,,f,Protected Well,Motorized Pump - Electric,POINT(34.74934006 0.020646701),196
6GGP2PFQ+P4C,0.024305001,34.73775482,Non-Functional,926.502513885498,,f,Protected Well,Motorized Pump - Electric,POINT(34.73775482 0.024305001),196
6GGP2PGH+F48,0.026156668,34.72782135,Non-Functional,1039.3085613250732,,f,Protected Well,Motorized Pump - Electric,POINT(34.72782135 0.026156668),196
6GGP7QPX+5WJ,0.285473347,34.79976654,Non-Functional,481.79069310054183,,f,Protected Well,Motorized Pump - Electric,POINT(34.79976654 0.285473347),196
6GGP2PHM+FX2,0.028641667,34.73490524,Non-Functional,829.455548286438,,f,Protected Well,Motorized Pump - Electric,POINT(34.73490524 0.028641667),196
6GGP73WX+59Q,0.295470089,34.09846878,Non-Functional,353.6943483352661,,f,Borehole/Tubewell,,POINT(34.09846878 0.295470089),50
6GGP7QW4+X94,0.2973827,34.7559574,Non-Functional,2890.6149349212646,,f,Protected Well,Motorized Pump - Electric,POINT(34.7559574 0.2973827),
6GGP2PPW+C9X,0.036118299,34.74599838,Non-Functional,929.8793272972107,,f,Borehole/Tubewell,,POINT(34.74599838 0.036118299),196
6GGP2PQ5+X5R,0.039998334,34.70788574,Non-Functional,1216.0748796463013,,f,Protected Well,Motorized Pump - Electric,POINT(34.70788574 0.039998334),196
6GGP2PR7+36W,0.040231667,34.71307755,Non-Functional,1519.8837776184082,,f,Protected Well,Motorized Pump - Electric,POINT(34.71307755 0.040231667),196
6GGP7R3F+XM7,0.254920006,34.82416916,Non-Functional,729.9912309646606,,f,Borehole/Tubewell,,POINT(34.82416916 0.254920006),196
6GGP2PW8+J72,0.046505,34.71564484,Non-Functional,2418.910743713379,,f,Protected Well,Motorized Pump - Electric,POINT(34.71564484 0.046505),196
6GGP2PWH+M73,0.046643332,34.72816849,Non-Functional,2518.1786155700684,,f,Protected Well,Motorized Pump - Electric,POINT(34.72816849 0.046643332),196
6GGP2PXF+C23,0.048521668,34.72253799,Non-Functional,3767.6898231506348,,f,Protected Well,Motorized Pump - Electric,POINT(34.72253799 0.048521668),196
6GGP2Q67+5JR,0.010478334,34.76402664,Non-Functional,798.6366596221924,,f,Protected Well,Motorized Pump - Electric,POINT(34.76402664 0.010478334),196
6GGP2Q75+C63,0.013518333,34.75804901,Non-Functional,996.298451423645,,f,Protected Well,Motorized Pump - Electric,POINT(34.75804901 0.013518333),196
6GGP6JR9+Q6V,0.241980001,34.61804581,Non-Functional,412.4458508491516,,f,Borehole/Tubewell,,POINT(34.61804581 0.241980001),196
6GGP2QMQ+GMM,0.033848301,34.78917694,Non-Functional,821.787223815918,,f,Protected Well,Motorized Pump - Electric,POINT(34.78917694 0.033848301),196
6GGP2QMW+85H,0.0333133,34.79547501,Non-Functional,700.5933146476746,,f,Protected Well,Motorized Pump - Electric,POINT(34.79547501 0.0333133),196
6GGP7RJW+JWQ,0.281591654,34.84737015,Non-Functional,399.96884800866246,,f,Protected Well,Motorized Pump - Electric,POINT(34.84737015 0.281591654),
6GGP2QR5+GHF,0.041318335,34.75892639,Non-Functional,724.8636498451233,,f,Protected Well,Motorized Pump - Electric,POINT(34.75892639 0.041318335),196
6GGP2QVP+X4G,0.044931665,34.78531265,Non-Functional,868.7326626777649,,f,Protected Well,Motorized Pump - Electric,POINT(34.78531265 0.044931665),196
6GGP2QW9+QMX,0.046981666,34.76924133,Non-Functional,769.6750268936157,,f,Protected Well,Motorized Pump - Electric,POINT(34.76924133 0.046981666),196
6GGP2RJ3+QQQ,0.031961668,34.80447769,Non-Functional,687.4064497947693,,f,Protected Well,Motorized Pump - Electric,POINT(34.80447769 0.031961668),196
6GGP2RJG+J55,0.031500001,34.82546997,Non-Functional,625.167245388031,,f,Protected Well,Motorized Pump - Electric,POINT(34.82546997 0.031500001),196
6GGP2RRH+6P6,0.040536668,34.82926941,Non-Functional,790.2197666168213,,f,Protected Well,Motorized Pump - Electric,POINT(34.82926941 0.040536668),196
6GGP2RRM+F79,0.041156668,34.83322906,Non-Functional,725.1460452079773,,f,Borehole/Tubewell,,POINT(34.83322906 0.041156668),196
6GGP2RVH+MPP,0.044206668,34.82931519,Non-Functional,811.9164023399353,,f,Protected Well,Motorized Pump - Electric,POINT(34.82931519 0.044206668),196
6GGP2RVM+XWQ,0.044973332,34.8348465,Non-Functional,739.8839149475098,,f,Protected Well,Motorized Pump - Electric,POINT(34.8348465 0.044973332),196
6GGP2RW2+XFM,0.047458332,34.80118561,Non-Functional,576.6876821517944,,f,Protected Well,Motorized Pump - Electric,POINT(34.80118561 0.047458332),196
6GGP33MW+QG4,0.084388331,34.09632492,Non-Functional,245.97861433029175,,f,Borehole/Tubewell,,POINT(34.09632492 0.084388331),20
6GGP33PR+W6F,0.087310001,34.09054947,Non-Functional,228.95851755142212,,f,Borehole/Tubewell,,POINT(34.09054947 0.087310001),20
6GGP834R+MRM,0.306719899,34.09204102,Non-Functional,509.05409145355225,,f,Borehole/Tubewell,,POINT(34.09204102 0.306719899),50
6GGP33WW+X7J,0.09746667,34.09564972,Non-Functional,187.74149107933044,,f,Borehole/Tubewell,,POINT(34.09564972 0.09746667),
6GGP34M8+2Q9,0.082548335,34.11697769,Non-Functional,211.7526993751526,,f,Borehole/Tubewell,,POINT(34.11697769 0.082548335),
6GGP34XM+9H5,0.09838333,34.1339798,Non-Functional,236.81172013282776,,f,Borehole/Tubewell,,POINT(34.1339798 0.09838333),
6GGP838R+J72,0.3165223,34.09063339,Non-Functional,465.4581768512726,,f,Borehole/Tubewell,,POINT(34.09063339 0.3165223),50
6GGP3758+7XJ,0.058203332,34.26737976,Non-Functional,833.8828854560852,,f,Borehole/Tubewell,,POINT(34.26737976 0.058203332),339
6GGP37FM+72F,0.0731811,34.28255081,Non-Functional,776.1409983634949,,f,Borehole/Tubewell,,POINT(34.28255081 0.0731811),
6GGP84M8+7FQ,0.3332029,34.1162462,Non-Functional,337.06127071380615,,f,Borehole/Tubewell,,POINT(34.1162462 0.3332029),130
6GGP37QM+M2H,0.08918833,34.28259659,Non-Functional,357.30406427383423,,f,Borehole/Tubewell,,POINT(34.28259659 0.08918833),56
6GGP3869+H26,0.061414413,34.31752396,Non-Functional,536.2225689888,,f,Borehole/Tubewell,,POINT(34.31752396 0.061414413),151
6GGP389P+44J,0.067829996,34.33526611,Non-Functional,234.05675983428955,,f,Protected Well,Motorized Pump - Electric,POINT(34.33526611 0.067829996),
6GGP38C9+C2F,0.071050003,34.31755066,Non-Functional,349.30135107040405,,f,Borehole/Tubewell,,POINT(34.31755066 0.071050003),
6GGP855W+72X,0.308245569,34.19509888,Non-Functional,1086.0223488807678,,f,Borehole/Tubewell,,POINT(34.19509888 0.308245569),111
6GGP39M2+6VR,0.083113335,34.35214996,Non-Functional,264.6384696960449,,f,Borehole/Tubewell,,POINT(34.35214996 0.083113335),
6GGP3C42+79W,0.055725001,34.40096664,Non-Functional,316.4156367778778,,f,Borehole/Tubewell,,POINT(34.40096664 0.055725001),40
6GGP3C54+RGG,0.059556667,34.40634155,Non-Functional,214.80392980575562,,f,Protected Well,Motorized Pump - Electric,POINT(34.40634155 0.059556667),40
6GGP3C6G+4QX,0.060364999,34.42699814,Non-Functional,444.85293436050415,,f,Protected Well,Motorized Pump - Electric,POINT(34.42699814 0.060364999),208
6GGP3CJ2+M2Q,0.081711665,34.4001236,Non-Functional,358.68371748924255,,f,Protected Well,Motorized Pump - Electric,POINT(34.4001236 0.081711665),
6GGP3CQ4+HV3,0.088886663,34.40717316,Non-Functional,422.93929386138916,,f,Protected Well,Motorized Pump - Electric,POINT(34.40717316 0.088886663),
6GGP3F27+8C4,0.050761666,34.46356964,Non-Functional,329.70743441581726,,f,Borehole/Tubewell,,POINT(34.46356964 0.050761666),
6GGP3F3M+83R,0.053350002,34.48264313,Non-Functional,328.3446726799011,,f,Protected Well,Motorized Pump - Electric,POINT(34.48264313 0.053350002),
6GGP3F4V+98Q,0.055973333,34.49335,Non-Functional,342.72433161735535,,f,Protected Well,Motorized Pump - Electric,POINT(34.49335 0.055973333),196
6GGP3F5X+5G7,0.057909999,34.49879837,Non-Functional,401.52307510375977,,f,Protected Well,Motorized Pump - Electric,POINT(34.49879837 0.057909999),196
6GGP3F6W+FV8,0.061173335,34.49718857,Non-Functional,402.88413524627686,,f,Protected Well,Motorized Pump - Electric,POINT(34.49718857 0.061173335),196
6GGP3F9Q+VRH,0.069684997,34.48961258,Non-Functional,390.73990535736084,,f,Protected Well,Motorized Pump - Electric,POINT(34.48961258 0.069684997),196
6GGP3FG2+GPW,0.076355003,34.45182419,Non-Functional,829.2225689888,,f,Protected Well,Motorized Pump - Electric,POINT(34.45182419 0.076355003),192
6GGP3FMH+7MG,0.083180003,34.4792099,Non-Functional,464.05385971069336,,f,Protected Well,Motorized Pump - Electric,POINT(34.4792099 0.083180003),196
6GGP3FRF+4P5,0.090261668,34.4743576,Non-Functional,408.38397455215454,,f,Protected Well,Motorized Pump - Electric,POINT(34.4743576 0.090261668),196
6GGP3G9M+9RJ,0.068470001,34.53452682,Non-Functional,361.02640414237976,,f,Protected Well,Motorized Pump - Electric,POINT(34.53452682 0.068470001),196
6GGP867M+XP9,0.314916667,34.234345,Non-Functional,549.2454147338867,,f,Borehole/Tubewell,,POINT(34.234345 0.314916667),111
6GGP3GFX+38Q,0.072722875,34.5483551,Non-Functional,457.661808013916,,f,Protected Well,Motorized Pump - Electric,POINT(34.5483551 0.072722875),196
6GGP3GQ9+598,0.087913617,34.51844406,Non-Functional,473.3157088756561,,f,Protected Well,Motorized Pump - Electric,POINT(34.51844406 0.087913617),196
6GGP3GQH+2WM,0.087592393,34.52978897,Non-Functional,801.5466461181641,,f,Protected Well,Motorized Pump - Electric,POINT(34.52978897 0.087592393),196
6GGP86FC+7F8,0.323158175,34.22121811,Non-Functional,491.8924045562744,,f,Borehole/Tubewell,,POINT(34.22121811 0.323158175),111
6GGP3GX9+889,0.098298334,34.51836777,Non-Functional,754.968599319458,,f,Protected Well,Motorized Pump - Electric,POINT(34.51836777 0.098298334),196
6GGP3HP2+RH8,0.08704333,34.55145264,Non-Functional,638.3463816642761,,f,Protected Well,Motorized Pump - Electric,POINT(34.55145264 0.08704333),196
6GGP3HQ4+CRM,0.088593334,34.55703735,Non-Functional,780.8148851394653,,f,Protected Well,Motorized Pump - Electric,POINT(34.55703735 0.088593334),196
